user_id	item_id
100184380	386120298
100184380	39714795
100184380	98113284
100226515	250781249
100397503	159911322
100442521	38826745
100724935	289562674
100724935	402968701
100724935	56362723
100743346	189859986
100897291	385397500
10129914	183562502
10129914	249618450
101476051	107093512
101480065	262155438
101680957	224805315
101680957	232724685
102434308	127412643
102506116	119439995
102562879	121701723
102856393	276386801
103215328	126238643
103304407	330329450
103490614	300814663
103490614	79590796
103582819	104794920
103582819	190639367
103671385	127857812
103671385	209943580
103823974	147838679
103823974	200237852
103823974	298876409
103823974	37910916
104010721	169906652
104088598	132671955
104308549	160977723
104473438	341914056
104550352	360143307
104550352	83931547
1045669	25004917
104597596	46031989
104876086	202040533
104876086	391602543
105026093	211368631
105026093	276308875
105104936	124113523
105277235	168890541
105315608	22480731
105410696	313461858
105456695	225684504
105456695	266060797
105710618	206946368
105805055	216704309
106115495	125701061
106166372	348214594
106166372	52755798
10619760	250800793
106290839	115432633
106290839	143263044
106290839	155632184
106457255	270001185
106655468	60389288
106778780	355610243
10692996	269976923
106960781	328874301
106991984	2881544
107002409	96442827
107143838	103703218
107264414	274520757
107447408	328689347
107447408	403434589
107941895	268591094
108295997	282753202
108384848	165150272
108809234	278950351
109016093	398105124
109092473	100284729
109326356	361935169
109400696	128247101
109400696	302955817
109400696	343732615
109538120	343474443
109538120	343495830
109682448	233781862
109737327	150724185
109737327	89894116
109870377	192765590
110067667	176012436
110067667	289330031
110154409	259978441
11026029	88964509
110329285	117094879
110370871	125666923
110461261	384096165
110555917	132797232
110555917	65491482
110644654	337443281
110701894	125855196
110763121	124625120
110883802	293003214
110908951	206094504
110933884	231402044
110946571	147950706
110948224	202804844
110961790	276237060
111050134	346361995
111313168	283175227
111382789	261554871
111435559	202124343
11159625	354432714
111623089	143080834
11183940	43804991
111944158	24688305
112141018	20997179
112141018	239817985
112141018	31193281
112141018	33069267
112200367	261577786
112548682	154360779
112548682	271410690
112619968	95867699
112631605	206607870
112658053	1061648
112658053	137407767
112658053	148165985
112658053	220520698
112658053	239896170
112658053	307542920
112658053	322269241
112658053	49276500
112658053	49482369
113010458	86463202
113210000	117811024
113297771	188818220
113497295	311539041
113512469	150429306
113512469	61064707
113637206	353812729
11366706	119234970
11366706	314633261
113922218	342028369
114328130	142058311
11436462	319755618
114370733	222514477
114679139	341914056
114932900	286370871
11525370	69484192
115662632	303334398
115761083	269477241
115761083	64989800
115852613	163949624
115852613	233273280
115852613	358192277
115856090	250568332
11594934	144053049
11594934	55559718
11594934	55807645
116105825	335248111
116270315	334223334
116493266	159728249
116523407	119930041
116523407	360817002
116631182	211666518
116696504	340881125
116909354	254026670
116922407	1805007
116926283	262954021
117199100	165999446
117199100	358154784
117340109	14282215
117340109	174097336
117707223	263586939
117741423	294167986
117753018	297524672
118509390	309984252
118524951	159337725
119178861	111615598
119346888	250508084
119398002	147826354
119495541	239304380
11962560	321005458
11962560	338262051
119791530	266594444
119791530	359552947
120182815	270325627
120305341	203040432
120305341	22022092
120305341	220359325
120305341	286385973
120305341	292894788
120305341	321551445
120305341	397652066
120305341	74438920
120306985	269081751
120306985	75693482
121048688	208843421
1211491	349443097
121299887	336162847
121492295	47726888
12152034	57277948
121575080	403327701
121658987	240657308
121883405	368485748
121923944	130660969
121923944	381679323
121923944	73681123
121923944	80225661
121986074	215620055
122132057	317459368
12215373	164469745
122299202	317937064
122357858	242725915
122461757	163709167
12257382	185913169
122630648	334485827
122645273	115296587
122645273	346551228
123419819	398989681
123791447	25289878
123839396	173802353
123839396	339797425
124226693	285464677
12453828	12780506
124675478	105337403
124675478	374557660
124900136	368870511
124900136	40635204
124956647	159219622
124956647	168437879
124956647	307830817
125004701	269070960
12506484	287388185
12506484	317247542
12546384	132669691
12546384	229343937
12546384	93988402
126376929	116212666
126376929	189420933
126468411	152153163
126920490	137729000
126920490	308733158
127367034	203474800
127367034	230542910
127367034	268885206
127367034	281251986
127367034	347887357
127414902	205442734
127493439	163709167
127919298	18189868
128008896	137318721
128319225	106127247
128338662	311499944
128441868	123705616
128441868	276316706
128471427	174702907
128471427	90395886
128902392	182642736
129312831	270576488
12952941	316324532
129533274	167045476
129887427	250097816
129941370	99919454
130205933	140584764
130205933	143509148
130205933	373899764
130292150	895928
130507850	264647139
130797629	68698676
131771456	104620822
131771456	403813216
131856122	337528601
131856122	58774133
131893277	329258649
131893277	78683997
132084641	107040592
132236660	151793480
132236660	180933374
132236660	381125638
132424760	69977335
132541898	342241097
132626507	140610787
132626507	179516225
132626507	181110552
132626507	24376695
132626507	263907486
132626507	281443615
132626507	286175221
132626507	48267628
132626507	57047804
13317633	370836098
13317633	54159365
13317633	70926138
133409408	114246973
133799756	107148130
133833968	209127702
133833968	314337731
134116374	167063158
134116374	174227711
134116374	242125236
134116374	293229160
134116374	297991778
134116374	310599523
134116374	330667982
13492065	280674759
134979525	338630082
135072339	10237913
135134832	18107712
135200142	127213733
135235563	10978483
135235563	164646814
135235563	285169671
135235563	404087630
135235563	81043001
135235563	81392053
135288720	267571401
135304569	41882132
135374826	268183858
135378246	133073301
135378246	154200932
135378246	180200233
135378246	218735110
135378246	21875449
135378246	372797306
135378246	400701289
135567210	147681344
135567210	148189010
135567210	177548316
135567210	198438891
135567210	198472080
135567210	216916207
135567210	23384815
135567210	272484901
135567210	28644360
135567210	293561098
135567210	312567052
135567210	316487587
135567210	344275658
135567210	347878279
135567210	368506944
135567210	369396275
135567210	55858825
135567210	56262444
135567210	56354946
135567210	78957582
