user_id	item_id
100171465	282381791
100184380	386120298
100184380	39714795
100184380	98113284
100226515	250781249
100397503	43249679
100397503	46506126
100422676	175957404
100422676	261916960
100422676	317399845
100422676	65545366
100437016	389487784
100442521	149542640
100442521	173949020
100442521	38826745
100724935	289562674
100773760	193249196
10129914	196843811
10129914	249618450
101680957	232724685
101785678	305635498
101785678	397629720
101818222	375607143
102196810	85404073
102213124	268099848
102229108	268511733
102415156	297406381
102506116	119439995
102510358	280205230
102681517	112523398
102681517	188563767
102965698	318329188
103161370	22232648
103161370	284620512
103215328	126238643
103490614	300814663
103490614	79590796
103582819	104794920
103582819	190639367
103809220	164744187
103823974	131120022
103823974	147838679
103823974	191709394
103823974	200237852
103823974	276596024
103823974	287907105
103823974	298876409
103823974	316196236
103823974	37910916
103983985	120759769
104042599	395082504
104066491	93331894
104165455	27422788
104165455	399971970
104380996	369918126
104380996	379088096
104454286	80552457
104526493	51227980
104550352	209811666
104550352	256950106
104550352	266851131
104550352	283567102
104550352	360143307
104550352	61702175
104550352	83931547
104594812	386462815
104876086	202040533
105026093	211368631
105174623	245653434
105315608	22480731
105315608	397803506
105410696	313461858
105497231	186699026
105497231	266038121
105497231	52478043
105612899	36935915
105679988	109342854
105805055	216704309
105805055	247346527
105805055	96578548
105906755	144976417
105906755	238973707
105906755	259013587
105906755	63840223
10591638	182191012
106025114	277845706
106025114	66130204
106103615	118947995
106115495	125701061
106159385	119196924
106166372	52755798
106290839	115432633
106290839	119544689
106290839	143263044
106290839	148593624
106290839	155632184
106290839	187135308
106290839	1993221
106290839	203913044
106290839	221726347
106290839	231718096
106290839	236959865
106290839	238503124
106290839	292666180
106290839	293155884
106290839	304963366
106290839	384334519
106290839	76777261
106290839	79123700
106290839	81889739
106346810	258826379
106346810	356374095
106579874	400100816
106655468	253176955
106655468	60389288
106720730	204405378
106734263	252782711
106751135	33636987
106751135	72017919
106788437	139756538
10692996	269976923
106957727	32676313
106957727	385629651
106960781	328874301
106960781	96133896
106991984	45321063
107002409	96442827
107143838	103703218
107143838	156417717
107143838	209999686
107143838	226515608
107143838	318124149
107264414	274520757
107266523	207817630
107447408	194308256
107447408	328689347
107447408	342915328
107447408	403434589
107447408	73987982
107609597	6215144
107818388	217230200
107818388	391528720
107941895	197851219
107941895	268591094
108155660	342299667
108163037	297409291
108163037	69997787
108180365	81060377
10820115	109447458
10820115	132786533
10820115	142839595
10820115	164210470
10820115	195006287
10820115	230857279
10820115	264268988
10820115	303788543
10820115	352211501
10820115	61669031
10820115	76187584
10820115	86071912
10820115	98195170
108318200	144916954
108444605	57661436
108485978	130735972
108520256	210978116
108608276	165322038
108608276	243491939
108608276	60433873
10876284	368359382
108809234	278950351
109016093	398105124
109092473	100284729
109092473	304417285
109092473	343257455
109128542	177802186
109128542	277039974
109326356	361935169
109538120	184009281
109538120	26599285
109538120	343474443
109538120	343495830
109554732	349416845
109571091	149790393
109571091	374271912
109579014	134427531
1096774	57739007
109682448	47463028
109733166	94259158
109737327	150724185
109737327	157159424
109737327	206075475
109737327	89894116
109780281	46129538
110041570	188204630
110067667	289330031
110134411	159932836
11026029	88964509
110329285	117094879
110581771	149346193
110581771	250159883
110581771	373565935
110581771	68948736
110731054	133124112
11073942	173831278
11073942	364020253
11073942	389283746
11073942	88112905
110883802	172380346
110883802	293003214
110883802	30033201
110883802	309020623
110883802	39201149
110908951	185794235
110933884	231402044
110946571	147950706
110946571	165101425
110948224	156586878
110948224	202804844
110948224	272132708
110948224	283181432
110948224	395809099
110961790	276237060
110961790	355426498
110981959	161078271
110981959	204537521
111003817	341367797
111003817	50740463
111068056	122771871
111068056	167074648
111068056	187843198
111068056	223293993
111068056	224422844
111068056	302955817
111068056	69993752
111068056	98723089
111070759	271627809
111124222	152521101
111124222	240980648
111382789	261554871
111413851	113752949
111413851	233216799
111521911	393775857
111623089	143080834
111623089	367052940
111623089	61995120
11164332	319159328
111793402	194109891
11183940	43804991
111913753	53750819
112141018	113663275
112141018	186834589
112141018	20997179
112141018	22983898
112141018	239817985
112141018	279854192
112141018	31193281
112141018	314670909
112141018	33069267
112141018	355399139
112200367	261577786
112201231	305849282
112485514	13040328
112518838	371150215
112618552	107845425
112619968	95867699
112631605	206607870
112658053	1061648
112658053	137407767
112658053	169695935
112658053	220520698
112658053	239896170
112658053	307542920
112658053	371299184
112658053	383142228
112658053	49276500
11293311	238236579
113010458	128538534
113010458	29951426
113010458	318839115
113010458	86463202
113210000	126219377
11324526	167342357
113343977	283185832
113343977	394624323
113497295	311539041
113512469	150429306
113512469	61064707
113579729	105207520
113579729	400162878
113637206	217839179
113637206	353812729
113637206	360192060
113640203	41293087
11366706	119234970
11366706	233101284
11366706	314633261
11366706	314994124
113696144	67309525
114099881	208364195
114099881	333028913
114099881	342049652
114099881	44523695
114241355	300659355
114278486	105509640
114278486	234811391
114278486	318551740
114278486	385639722
114370733	222514477
114370733	388998815
114515366	192311592
114709109	335309109
114715289	21963115
114885602	179868078
114932900	286370871
115091996	22251811
11525370	69484192
115335440	203589645
115407020	299596869
115407020	331417763
1154080	327722447
1154080	3293646
1154080	374075821
115537643	190442830
115537643	246166063
115537643	250430233
115537643	25079579
115537643	268626892
115537643	272990629
115537643	346188820
115537643	349595589
115537643	357213564
115537643	391425064
115554515	395018472
115669976	187864672
115669976	304554880
115761083	269477241
115761083	64989800
115852613	163949624
115852613	358192277
115856090	250568332
115856090	280557061
11594934	144053049
11594934	23123896
11594934	55559718
11594934	55807645
116105825	335248111
116159885	133981397
116159885	167266859
116159885	185711508
116159885	384236071
116283401	144358322
116283401	279153901
116340014	23098902
116348051	122241003
116348051	173394740
116348051	363255724
116447243	16699517
116447243	323083637
116447243	58496562
116472518	140403897
116523407	119930041
116523407	360817002
116523407	382112102
116553650	226699610
116553650	73313492
116631182	211666518
116633690	13551098
116658314	90141617
116696504	340881125
116859101	125033899
116870501	262804639
116870501	274974240
116879327	404069804
116909354	254026670
116922236	111152415
116922407	1805007
116941445	133794911
116968292	266743610
117133655	212870297
117152864	399396782
117199100	165999446
117199100	236264031
117199100	358154784
117199100	393775857
117340109	14282215
117340109	174097336
117340109	231743089
117340109	354142447
117371939	401733640
117371939	77231005
117707223	263586939
117707223	344609145
117753018	203851622
117753018	297524672
117974829	247905140
118120299	299779743
118120299	300536682
118120299	402400063
118509390	309984252
118524951	159337725
118524951	341155641
118524951	352369788
118524951	51409119
118524951	81484519
118646943	219349985
118646943	229481967
118733970	134877587
118822821	278880014
118822821	758746
11898390	3769623
119178861	111615598
119269023	125695683
119269023	24106739
119387424	94117182
119398002	147826354
119495541	111891631
119495541	239304380
119700126	142572971
119838957	370706290
119877840	100680477
119877840	69583380
119984067	293446440
120013993	100664470
120210733	342901033
120278269	238289627
120278269	358202857
120305341	127861086
120305341	156297357
120305341	203040432
120305341	220359325
120305341	286385973
120305341	289899078
120305341	321551445
120305341	397652066
120305341	98445367
120306985	269081751
120306985	75693482
120430102	176758965
120430102	238390216
120430102	369745232
120456085	108751291
120456085	151186036
120456085	390646067
120615205	248740447
120660040	261791403
120660040	299613034
120660040	384615547
1207420	159891668
120930631	217464766
120930631	322747060
121010711	2422218
121048688	208843421
121055447	234648388
1211491	373724122
121158857	326356465
121158857	340331409
121194197	344655764
121262927	155892818
121262927	242850512
121262927	299699749
121271681	248251873
121271681	51200886
121271681	75882232
121299887	336162847
121492295	47726888
121575080	217919888
121575080	270271958
121575080	403327701
121575080	64739112
121658987	204317759
121658987	240657308
121672904	207985428
121883405	269552680
121883405	271705542
121883405	274749242
121883405	349199984
121883405	368485748
121883405	401061336
121923944	381679323
12196380	16880823
12196380	239412935
12196380	94638022
121986074	215620055
121986074	363765571
122132057	291689553
122132057	317459368
122151437	104185555
122151437	323714100
12215373	164469745
12215373	186533171
12215373	25092035
12215373	293285572
12215373	380828034
12215373	56206764
12215373	89021623
122221136	156455018
122221136	327821626
122357858	242725915
122357858	255540093
12257382	185913169
122580224	182236093
122630648	334485827
122645273	115296587
122645273	152746256
122645273	33222349
122645273	346551228
122763845	376905377
122802170	153433816
122802170	156394710
122920742	342454819
123038441	80298158
123154961	5090147
123211175	224619571
123515372	397431287
123654464	197245636
123654464	25754777
123654464	268308015
123654464	334674291
123654464	64464719
123791447	25289878
123839396	173802353
123839396	339797425
123869753	42996630
123920609	211808982
12405354	190656716
12405354	333866038
124166879	151912815
124166879	185163027
124166879	252568939
124166879	290364247
124195421	286172379
124353107	238714300
124474310	125195849
124474310	20633867
124482941	208979085
124482941	7456613
124675478	105337403
124675478	374557660
124700441	189658305
124700441	237424067
124722776	187670620
124722776	20650412
124722776	7688632
124900136	368870511
124956647	159219622
124956647	168437879
124956647	28309903
124956647	307830817
124956647	321594892
124956647	389415097
12506484	287388185
12506484	317247542
125448494	105479521
125461376	29659187
12546384	132669691
12546384	173045927
12546384	351264201
12546384	76643080
12546384	93988402
12546384	95875607
125729207	272494519
125736080	376090379
126111855	95219572
12626139	185724893
126376929	116212666
126376929	17887584
126468411	152153163
126674457	229937058
126674457	351288837
126674457	364061260
126849846	89027160
126920490	137729000
126920490	148207499
126920490	156092687
126920490	176904653
126920490	179425390
126920490	182324060
126920490	194527927
126920490	283306723
126920490	291612181
126920490	308733158
126920490	372963415
126920490	49178361
127122129	315643365
127367034	203474800
127367034	230542910
127367034	268885206
127367034	281251986
127367034	347887357
127383669	197488747
1273897	314571834
127414902	141412895
127414902	232132288
127414902	92120508
127485435	47657245
127485435	84271163
127642902	386672209
127916115	325476934
127916115	93321106
127919298	18189868
127919298	323349755
128008896	137318721
128136003	387174647
128158908	128385083
128158908	98553346
128222166	56069949
128319225	241712880
128338662	160977723
128338662	311499944
128441868	123705616
128441868	276316706
128471427	174702907
128535231	14541756
128535231	323827682
12868299	109267303
12868299	71796857
128902392	169675009
128902392	182642736
12898827	176390417
12898827	270963063
129096642	250456107
12952941	316324532
129684987	259323886
129887427	319610421
129887427	97725387
130051406	316312256
130127033	108739410
130127033	109273730
130127033	250421389
130127033	379235269
130205933	140584764
130205933	143509148
130205933	373899764
13036407	22627856
13036407	263998033
13036407	390083719
130507850	264647139
130586387	109639391
130646942	165621775
130646942	18522750
130646942	31343333
130773014	117934487
130773014	231535603
130773014	397404121
130773014	81571314
130797629	315008921
130797629	361263671
130797629	68698676
130998815	323582185
13114965	359231663
13114965	399640156
13145997	274973768
13145997	350941336
131620940	142375514
13169661	145694664
131741669	157517010
131771456	252311467
131771456	403813216
131856122	244288893
131856122	246251205
131856122	305340269
131856122	337528601
131856122	378545364
131856122	58774133
131856122	92695700
131893277	168729358
131893277	202682882
131893277	335309109
131893277	35120345
131893277	388597451
131904608	215726388
131904608	288538437
131904608	393518695
131918369	150144538
131975939	256553178
131978114	23324237
132236660	151793480
132236660	381125638
132263018	222514477
132424760	168112890
132424760	69977335
132506225	101531578
132506225	121310394
132506225	124375869
132506225	173701753
132506225	180152792
132506225	1848699
132506225	300559960
132506225	332946844
132506225	33460093
132506225	370321498
132506225	81278403
132506225	89731772
132541898	318259449
132541898	342241097
132626507	11492957
132626507	140610787
132626507	179516225
132626507	183562502
132626507	212379175
132626507	227984323
132626507	231718096
132626507	233488112
132626507	242949785
132626507	24376695
132626507	248015661
132626507	270899075
132626507	281443615
132626507	286175221
132626507	291838996
132626507	299440985
132626507	34223154
132626507	372827713
132626507	48267628
132626507	57047804
132626507	59582657
132636848	204461023
132636848	60321949
132658232	85522929
132849059	101831852
132999185	245101587
132999185	302909467
13305411	27604851
13305411	326256936
133111010	393775857
133149785	404069804
133154036	165101425
133154036	169746255
13317633	370836098
13317633	54159365
13317633	70926138
133262780	240116571
133262780	244388275
133262780	274690680
133262780	302941104
133437143	53136790
133437143	96788614
13344675	195140715
133474868	231648721
133629062	25637258
133658783	7817361
13379868	117607497
13379868	248892912
133861019	89462213
134099205	140269020
134116374	167063158
134116374	174227711
134116374	242125236
134116374	293229160
134116374	297991778
134116374	310599523
134116374	330667982
134116374	56943774
134327445	194411115
134327445	235971452
134327445	320949603
134327445	5155989
134327445	94117885
134480511	194300365
134593008	14918161
134651340	229157434
134669262	225396370
134669262	57175645
134764464	320115575
134891106	179345572
134891106	294044738
134891106	372600182
13492065	280674759
134979525	195020695
134979525	316347872
134979525	338630082
134979525	59656289
134998335	11372526
134998335	296107760
135024093	69993752
135081492	247238488
135200142	127213733
135200142	283700887
135235563	10978483
135235563	164646814
135235563	285169671
135235563	404087630
135235563	81043001
135235563	81392053
135249894	39554131
135374826	268183858
135378246	133073301
135378246	154200932
135378246	154370452
135378246	180200233
135378246	19299621
135378246	218735110
135378246	21875449
135378246	335006730
135378246	372797306
135378246	379249019
135378246	400701289
135497910	192394131
135567210	109460438
135567210	147681344
135567210	172837055
135567210	177729634
135567210	198438891
135567210	198472080
135567210	206939541
135567210	216916207
135567210	23384815
135567210	235129080
135567210	256025991
135567210	263346627
135567210	272484901
135567210	273069996
135567210	27855022
135567210	28644360
135567210	286681441
135567210	296800273
135567210	298096913
135567210	312567052
135567210	316487587
135567210	328264049
135567210	33836737
135567210	344275658
135567210	346516809
135567210	347878279
135567210	368506944
135567210	369396275
135567210	384592201
135567210	50716620
135567210	55858825
135567210	56262444
135567210	56354946
135567210	61813615
135567210	78957582
135723243	251570396
135723243	53511725
135792408	290999637
135801516	292981054
135809553	169001925
135809553	188340393
135809553	224125691
135809553	292173570
135809553	390770107
135854331	105026734
135894801	233678245
135944085	288901291
136178874	178504330
136275558	2139606
136275786	15169727
136275786	318329188
136275786	33460093
136286592	113029307
136286592	115214235
136286592	159396014
136286592	172132996
136286592	190177818
136286592	205050604
136286592	222767568
136286592	232886648
136286592	247383069
136286592	282093572
136286592	305687250
136286592	306785113
136286592	324553077
136286592	341533485
136286592	356686046
136286592	377941675
136286592	382008047
136286592	396351064
136286592	50856663
136286592	51472776
136286592	5778235
136286592	6073114
136286592	91500364
136344240	398004730
13642146	121202907
136592694	101452525
136592694	305399617
136592694	367289773
136592694	91878490
136601745	121815725
136601745	163709167
136757115	244586231
136911096	72457279
136948968	140883116
13709817	250976916
13709817	299941043
13709817	301730836
13709817	362474182
13709817	56872257
137334222	194592126
137334222	214539334
137334222	237761794
137334222	385553729
137334222	80586034
137375994	374332643
137393502	230638900
137452224	123436913
137452224	50749531
137490870	320821185
137490870	38600045
137507730	236303333
137507730	329887367
137507730	358788976
137507730	389805996
137507730	85930257
137640381	205571401
137640381	373435069
13773861	121716939
137758701	220436274
137758701	222559857
137758701	243777399
137758701	304333357
