user_id	item_id
102506116	119439995
103823974	37910916
104042599	395082504
104550352	360143307
104597596	46031989
106115495	125701061
106960781	328874301
108318200	144916954
1096774	57739007
110701894	125855196
110948224	202804844
112141018	31193281
112141018	33069267
112201231	305849282
116631182	211666518
116909354	254026670
118509390	309984252
118524951	159337725
120615205	248740447
121883405	401061336
122132057	317459368
12257382	185913169
122630648	334485827
12626139	185724893
128441868	123705616
128441868	276316706
12952941	316324532
132626507	286175221
134116374	167063158
134257746	132527243
13492065	280674759
135200142	127213733
135200142	283700887
135378246	154200932
135378246	400701289
135567210	147681344
135567210	28644360
135567210	346516809
135567210	369396275
135567210	78957582
135809553	188340393
136286592	115214235
136286592	190177818
136286592	356686046
136286592	382008047
136286592	51472776
136757115	244586231
13709817	299941043
137158914	399271856
137507730	329887367
138780010	401070714
138961180	98603220
139777963	395568949
141287867	296607838
17219776	128702084
17562880	375360011
17562880	389880109
17562880	392337274
17562880	89075900
18214636	11903978
18214636	281442007
18488008	268865942
18488008	382134731
18594472	85202142
18942139	221721976
19402409	4312900
20657253	74031488
2088409	10831936
2088409	132669691
2171674	259819305
22716240	359042506
22716240	392815586
23749054	299809379
2437852	310589979
24979429	167780112
25286173	278155255
25332379	175512250
25332379	198511099
25609192	135038181
26037919	83998781
26923810	200849316
27317801	68820487
30009492	196793876
32384032	319984203
36090836	189286725
3697045	122615441
37608614	253176955
40528453	24106739
40528453	319719400
41085817	128247101
42096946	23893034
42793246	125634399
4320107	28837902
44182382	291503193
4486844	190390494
4498439	74977824
45429617	180220588
45978971	181668017
46855430	342605480
50114359	283687321
52949504	289295342
53457986	171877215
5369231	394658338
54041681	303623649
56596275	44955744
56993964	305742819
56993964	308089680
5708087	249026377
59520279	209497906
62036600	319159328
62263166	22181492
62879735	384038335
