user_id	item_id
100184380	386120298
100226515	250781249
100397503	159911322
100442521	38826745
100724935	402968701
100724935	56362723
10129914	183562502
10129914	249618450
101476051	107093512
101480065	262155438
101680957	224805315
101680957	232724685
102506116	119439995
103582819	190639367
103823974	37910916
104010721	169906652
104550352	360143307
1045669	25004917
104876086	202040533
104876086	391602543
105277235	168890541
105315608	22480731
105410696	313461858
105710618	206946368
105805055	216704309
106115495	125701061
106166372	52755798
106290839	115432633
106290839	143263044
106655468	60389288
10692996	269976923
106960781	328874301
107002409	96442827
107143838	103703218
107264414	274520757
108384848	165150272
108809234	278950351
109016093	398105124
109092473	100284729
109326356	361935169
109400696	343732615
109538120	343474443
109538120	343495830
109682448	233781862
109737327	150724185
110067667	289330031
11026029	88964509
110329285	117094879
110883802	293003214
110908951	206094504
110933884	231402044
110946571	147950706
110948224	202804844
110961790	276237060
111313168	283175227
111382789	261554871
11159625	354432714
11183940	43804991
111944158	24688305
112141018	20997179
112141018	239817985
112141018	31193281
112141018	33069267
112200367	261577786
112619968	95867699
112631605	206607870
112658053	1061648
112658053	137407767
112658053	148165985
112658053	239896170
112658053	307542920
112658053	322269241
112658053	49482369
113010458	86463202
113210000	117811024
113512469	150429306
113512469	61064707
113637206	353812729
11366706	314633261
114370733	222514477
114932900	286370871
11525370	69484192
115761083	269477241
115761083	64989800
115852613	233273280
115856090	250568332
116105825	335248111
116523407	119930041
116523407	360817002
116631182	211666518
116922407	1805007
117199100	165999446
117199100	358154784
117340109	14282215
117340109	174097336
117707223	263586939
118509390	309984252
118524951	159337725
119178861	111615598
119346888	250508084
119495541	239304380
11962560	321005458
11962560	338262051
120182815	270325627
120305341	74438920
120306985	269081751
120306985	75693482
121299887	336162847
121492295	47726888
121575080	403327701
121658987	240657308
121883405	368485748
121923944	130660969
121923944	381679323
121923944	73681123
121923944	80225661
121986074	215620055
122132057	317459368
12215373	164469745
122357858	242725915
122461757	163709167
12257382	185913169
122630648	334485827
122645273	115296587
123839396	173802353
123839396	339797425
124675478	105337403
124675478	374557660
124956647	159219622
124956647	307830817
12506484	287388185
12506484	317247542
12546384	132669691
12546384	229343937
12546384	93988402
126376929	116212666
126376929	189420933
126468411	152153163
127367034	347887357
127414902	205442734
127493439	163709167
127919298	18189868
128008896	137318721
128338662	311499944
128441868	123705616
128441868	276316706
128902392	182642736
12952941	316324532
129887427	250097816
130507850	264647139
130797629	68698676
131856122	58774133
131893277	329258649
132236660	151793480
132236660	180933374
132236660	381125638
132424760	69977335
132541898	342241097
132626507	140610787
132626507	179516225
132626507	181110552
132626507	24376695
132626507	263907486
132626507	281443615
132626507	286175221
132626507	57047804
134116374	167063158
134116374	174227711
134116374	293229160
134116374	297991778
134116374	310599523
134116374	330667982
13492065	280674759
134979525	338630082
135200142	127213733
135235563	285169671
135235563	81043001
135235563	81392053
135288720	267571401
135374826	268183858
135378246	133073301
135378246	154200932
135378246	180200233
135378246	21875449
135378246	372797306
135378246	400701289
135567210	147681344
135567210	148189010
135567210	177548316
135567210	198438891
135567210	198472080
135567210	216916207
135567210	23384815
135567210	272484901
135567210	28644360
135567210	293561098
135567210	312567052
135567210	316487587
135567210	344275658
135567210	368506944
135567210	369396275
135567210	55858825
135567210	56262444
135567210	56354946
135567210	78957582
135809553	188340393
135809553	292173570
135894801	233678245
135944085	288901291
136275558	2139606
136286592	113029307
136286592	115214235
136286592	116139010
136286592	190177818
136286592	222767568
136286592	305687250
136286592	336283494
136286592	341533485
136286592	356686046
136286592	375477686
136286592	377941675
136286592	51472776
136286592	91500364
136592694	101452525
136592694	91878490
136757115	244586231
13709817	299941043
13709817	56872257
137490870	38600045
137507730	236303333
137507730	329887367
137507730	358788976
13752315	354543843
137640381	205571401
137758701	222559857
138560071	100530226
138560071	2251028
138560071	276364549
138780010	401070714
138898768	49022358
138961180	243088323
138961180	284608420
138961180	98603220
139834975	224610957
140107859	310254487
140503562	11285604
140718452	348918202
14077323	243247357
140863667	360827124
1409053	5429346
141227570	263152606
141339221	221674860
141816551	385376939
142014633	392406846
142159824	179625206
142159824	88043403
142191573	277149740
142249578	244212720
15033334	6795748
15451714	157984068
1591612	353656592
1591612	36907872
16152352	206176612
16401055	308057575
16647718	141193807
17219776	128702084
17562880	115122846
17562880	213582398
17562880	375360011
17562880	389880109
17562880	392337274
17562880	66593498
17562880	89075900
17891326	119069681
18176035	105208301
18176035	282958866
18176035	80853930
18249259	80411699
18496468	122040531
18496468	344214994
18594472	104202558
18594472	146230850
18594472	177212089
18594472	2823783
18594472	361190274
18594472	3700188
18594472	80586034
18594472	85202142
18749959	356616197
18761026	131613127
18785869	46801007
18959614	108852248
19052485	343299064
19170635	76478799
19950899	214033234
19950899	84853331
20170290	255284313
20231406	286026539
20462589	49483732
