user_id	item_id
100184380	386120298
101187220	2323277
10129914	249618450
101725552	116746858
10183599	184766460
102333463	32966526
102415156	297406381
102434308	72143078
102506116	119439995
102523843	160276615
102784585	54928562
103582819	190639367
103685659	99390208
103823974	37910916
104010721	169906652
104538658	244596513
104550352	360143307
104876086	202040533
105693791	129484036
105805055	216704309
106655468	60389288
107264414	274520757
108175886	158504184
108708731	172762523
10876284	368359382
109326356	361935169
110169262	254391303
11026029	88964509
110933884	231402044
110948224	202804844
110961790	276237060
111408175	85532565
111839014	292696187
112141018	33069267
112658053	239896170
113512469	150429306
113512469	61064707
114099881	342049652
114241355	300659355
114370733	222514477
114370733	388998815
115136933	48267628
115856090	250568332
116000306	294095847
116105825	335248111
116264420	356820664
117133655	212870297
117199100	165999446
117340109	14282215
117340109	174097336
117707223	263586939
117707223	344609145
119227071	357104534
120182815	366325607
120278269	238289627
120306985	269081751
120306985	75693482
120456085	390646067
120615205	248740447
121010711	2422218
121299887	336162847
121326560	383662410
121492295	47726888
121575080	403327701
121883405	368485748
12257382	185913169
122630648	334485827
122645273	115296587
123839396	339797425
124676570	347023376
124700441	400640340
12506484	287388185
12506484	317247542
125503796	77222397
126111855	92961285
126205599	384583582
12626139	185724893
126376929	116212666
127367034	347887357
127919298	18189868
127919298	323349755
128008896	137318721
128338662	160977723
128338662	311499944
128441868	123705616
128441868	276316706
12868299	374124398
12952941	316324532
130335188	17549697
131775845	378878990
132236660	381125638
132424760	69977335
132626507	299440985
132626507	351696515
132976955	82323513
134116374	167063158
134116374	293229160
134669262	225396370
134670150	341083212
13492065	280674759
134979525	338630082
135200142	283700887
135567210	147681344
135567210	177729634
135567210	198438891
135567210	198472080
135567210	206939541
135567210	216916207
135567210	256025991
135567210	263346627
135567210	28644360
135567210	298096913
135567210	33836737
135567210	56262444
135567210	56354946
135567210	78957582
135688338	399644264
135792408	290999637
135809553	188340393
135809553	292173570
135894801	233678245
136286592	190177818
136757115	244586231
136948968	140883116
13709817	299941043
137372640	296673848
137490870	320821185
137507730	329887367
137640381	205571401
137759148	49276662
138589540	170742994
138780010	401070714
138961180	284608420
138961180	98603220
138989329	61298384
140249924	246552840
140503562	11285604
14077323	243247357
140863667	360827124
141231185	200654183
141571064	189606799
141816551	385376939
142159824	179625206
142191573	277149740
14247858	316899986
14667526	346004580
14848069	92091168
15910300	312853696
1591612	353656592
1591612	36907872
16476718	11672291
17219776	128702084
17448412	374880559
17562880	389880109
17562880	392337274
17562880	89075900
18249259	80411699
18488008	163689973
18496468	344214994
18594472	104202558
18594472	146230850
18594472	361190274
18594472	85202142
186960	307180670
18959614	108852248
19052485	343299064
19402409	4312900
19950899	214033234
19950899	84853331
20170290	255284313
20231406	286026539
2048794	199187082
20501826	344294537
20612499	401410730
21350082	280855376
21397098	79535733
21672339	42241079
21827502	296177888
22099113	234949882
22465200	94854826
23293636	291253211
23440021	21871348
24273163	8851276
24472810	366516190
25068286	294122948
25295611	112263922
25737649	17712290
26037919	70506159
26037919	83998781
2636701	185178529
26491468	383928777
26926537	35161881
27182335	289067572
27317801	68820487
27435290	241093016
28454309	173740677
2854798	125518814
2854798	257727704
28721261	307137423
29029112	322863123
29201000	82160787
29780294	7525929
30192099	256952548
302466	250092278
31182685	332581378
31182685	73233753
32079118	23362852
32324857	211852612
32340313	361775981
32679361	135707416
33644605	401940678
34085107	294614743
34340788	171760767
34775275	344061001
34792318	359916772
35482754	307600160
35918897	345673873
36422153	216744349
36639152	188829201
37020122	349757910
37043321	145614316
37100390	114936116
37190474	119712112
37882238	303679247
38026943	253800192
38363849	57732227
38686856	203826212
38900936	19308573
39042380	119167337
40406632	324232322
40849750	399757811
4087217	196276413
40891327	372084584
41085817	128247101
41397277	51633287
4209449	69692737
42096946	23893034
42096946	35946273
42500665	302072960
42793246	125634399
42873856	25790243
43582817	245795538
44182382	291503193
447828	206016051
4498439	74977824
45754757	6575553
46409942	200553858
46447106	291302655
46729748	210012720
47278196	125774927
47621027	354416776
47688515	173265632
47798912	29154619
4813877	19569284
48674940	312219367
48967362	68940123
4915814	186653415
4915814	343575787
4915814	398989681
49337502	34855936
4957823	204764748
50114359	229347739
50122210	264469913
50142094	99521373
50260039	251443481
50320480	245401606
50351854	366320763
50783368	205542738
50805790	127342263
50805790	335439804
51004531	178721544
52004090	42780733
52394552	319159328
5257922	370366552
53187338	94223723
5369231	36641963
5369231	394658338
53961920	158824352
53976869	43508009
54041681	303623649
54384458	394832673
54614978	195619344
54860714	104492596
56011760	98656648
56818905	125153280
56818905	192196843
56993964	305742819
57186411	347170829
57269349	42730171
57380691	303002557
57679953	333028913
58399743	217054155
58453401	258660723
58517586	314069950
59472933	115152156
59520279	209497906
59556336	157378005
59683491	34686457
59704137	399007767
60058499	48951977
60268781	156990255
60380684	237223630
60882638	226132382
60956726	341849097
60971945	176694156
61283696	237439794
61721363	132662126
62693996	353217183
6270956	274921888
62879735	384038335
63623282	71364370
64749963	314041390
64860450	326293094
65353086	41322554
