user_id	item_id
100184380	39714795
100184380	98113284
100442521	38826745
100724935	289562674
10129914	249618450
102506116	119439995
103246987	270119271
103405993	125913254
103823974	37910916
104550352	360143307
105315608	22480731
105460100	169212581
105805055	216704309
106105154	375417272
106115495	125701061
106788437	139756538
107609597	6215144
10820115	303788543
109120790	71618037
109128542	177802186
109737327	157159424
11026029	88964509
110645899	280607812
110948224	202804844
110948224	283181432
110961790	276237060
111298336	316899986
111413851	113752949
111413851	233216799
111485020	320172530
112141018	186834589
112141018	20997179
112141018	239817985
112141018	31193281
112141018	33069267
112246765	316899986
112658053	1061648
112658053	137407767
112658053	148165985
112658053	220520698
112658053	239896170
112658053	307542920
112658053	322269241
112658053	49276500
112658053	49482369
113010458	128538534
113010458	86463202
113579729	400162878
113637206	353812729
11366706	233101284
11366706	314633261
114944723	316899986
115537643	103011981
115537643	244354451
115537643	246166063
115537643	25079579
115537643	272990629
115537643	391425064
115537643	40806602
115761083	269477241
115761083	64989800
11594934	55559718
116159885	318639641
116909354	254026670
1172767	394980754
120305341	203040432
120306985	269081751
120306985	75693482
121077230	150235998
121077230	296694206
12172887	65605564
121883405	274749242
121967492	185724893
122132057	291689553
12215373	380828034
122645273	115296587
122645273	33222349
122645273	346551228
123839396	173802353
123839396	339797425
124900136	368870511
12506484	287388185
126376929	189420933
126920490	148207499
126920490	208965970
127367034	230542910
127367034	281251986
129173100	284517686
12952941	316324532
12994950	89042044
130797629	194103506
131771456	403813216
131856122	244288893
131856122	305340269
131856122	337528601
131856122	58774133
131856122	92695700
132172229	206855739
132236660	180933374
132424760	69977335
134053092	81714816
134116374	167063158
134116374	293229160
134116374	310599523
135200142	283700887
135360153	12596103
135378246	154200932
135378246	180200233
135378246	218735110
135378246	21875449
135378246	400701289
135567210	147681344
135567210	198438891
135567210	198472080
135567210	28644360
135567210	78957582
135809553	188340393
135809553	292173570
135894801	233678245
136286592	115214235
136286592	190177818
136286592	222767568
136286592	247383069
136286592	282093572
136286592	306785113
136286592	356686046
136286592	377941675
136286592	382008047
136286592	396351064
136286592	51472776
13709817	299941043
13709817	56872257
137456043	316899986
137490870	320821185
137490870	38600045
137507730	358788976
137758701	222559857
137758701	324415077
137758701	41688422
137758701	47350856
138961180	243088323
138961180	284608420
138961180	300455857
138961180	5034127
138961180	98603220
139587127	229470404
140318987	341161365
140718452	348918202
141032849	60121212
141287867	94470453
142191573	277149740
161481	130656012
17171257	218880040
17171257	294328829
17219776	128702084
17562880	389880109
17562880	392337274
17562880	89075900
18488008	163689973
18594472	104202558
18594472	146230850
18594472	177212089
18594472	2823783
18594472	361190274
18594472	3700188
18594472	80586034
18594472	85202142
18689650	279128770
18695944	64372892
18749959	356616197
19170635	300930741
19402409	319064186
19950899	84853331
20231406	286026539
2048794	349017358
20492946	366911878
20501826	17641568
20501826	238675841
20501826	344294537
20908806	148698044
22618806	41589793
23443147	81612256
23730268	237583921
23730268	362544821
24472810	366516190
25286173	160598516
25737649	17712290
26037919	70506159
26037919	83998781
26494840	316899986
27317801	68820487
27496280	172658863
27496280	86610821
2854798	125518814
2854798	183548496
28557548	10963574
28557548	1696120
28720397	33111763
28883723	260226898
2908603	81341387
29181941	354027641
29235785	139744584
29499215	31110174
29499215	391850817
30087924	344753828
30457602	261050232
30554970	222534105
31182685	332581378
31182685	73233753
32060788	71796857
32079118	23362852
32689417	41882132
33458443	159827315
33635794	68289678
34022008	103365616
34071232	358207019
34085107	294614743
34756237	131904115
34756237	187699550
34792318	359916772
35520386	184803032
35520386	281214205
35520386	327479309
35520386	389218906
35520386	93706040
36090836	189286725
36198131	258349063
37100390	399051184
37838381	130265936
38026943	253800192
38026943	48975241
38556290	390292473
39267725	204614829
40528453	24106739
40528453	319719400
40528453	361357012
40528453	58187981
4132007	50712238
41901451	286961421
42096946	120214329
42096946	306706132
42096946	35946273
42096946	400072608
42793246	125634399
42793246	324456403
43205692	187708707
43205692	312526728
43245763	262383900
43262692	95992404
43484740	122728309
43578461	369627339
43696691	231153544
4486844	190390494
44902634	200324132
4498439	74977824
46312028	150996707
46312028	191638063
46312028	97529977
46536413	296813295
46729748	210012720
46729748	400840831
47864222	101025498
48362340	118448109
48559665	54361577
48967362	68940123
4915814	186653415
4968401	66804201
50114359	229347739
50114359	283687321
50142094	254127882
50260039	251443481
50602609	249881221
50783368	205542738
50936650	376180369
51075007	238393637
51318043	99705326
5272115	128247101
53457986	171877215
53665133	348774389
5369231	18311946
5369231	394658338
54041681	146662167
54041681	154726
54041681	295067912
54041681	303623649
54041681	339102108
54041681	380792122
54041681	398329798
54594113	165101425
56818905	192196843
5708087	200867098
5708087	249026377
5708087	298172271
57269349	42730171
58517586	314069950
58632405	164839096
59556336	157378005
60380684	237223630
60565388	210290989
61432703	337098384
61432703	51734688
63222743	19379549
63623282	21269438
64464177	349031995
64464177	403855356
64500498	194976944
64500498	400919256
